IDTARIFAV,CODARTICULO,DESCRIPCION,REFPROVEEDOR,PBRUTO,DTO,PNETO,PBRUTO2,DTO2,PNETO2,PRICEDATE,CODALMACEN,STOCK,STOCKDATE
1,12065,TR Giv Live Irresistible Edt 75ml,0120651,48000,0,48000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12066,TR Ferragamo Incanto Shine Edt 100ml,000002568974,14000,0,14000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12067,TR Clinique Aromatic In Black Edp 50,40101606490,26000,0,26000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12068,TR Bijani VIP  Men edt 75ml,000064889,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12069,TR CH CH Men Prive Edt 50ml,0120691,21000,0,21000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12070,TR P.R Black Xs Lad Edt LOS LTD 80ml,9990120701,34000,0,34000,0,0,0,2024-01-29 16:37:02.810,RE,0,2025-09-29 09:21:32.397
1,12071,TR Kenneth cole RSVP 100ml,00023568974,14000,0,14000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12072,TR Kenneth cole Mankind Ultimate,895256049808,15000,0,15000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12073,TR Agent Provocateur EDP,0000236698745,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12074,CH CH Prive Men Edt 150ml,8411061824320,71666.67,40,43000,60000,15,51000,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12079,G Set PR 1 Million P/H Edt 100ml+SG,3349668535255,111500,0,111500,111764.71,15,95000,2024-11-22 15:38:58.083,RE,0,2025-09-29 09:21:32.397
1,12080,TR Armani Onde Extase Edp 100ml,025846871236,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12087,Guerlain Parfumeur Tonka Imperiale Edp75,3346470170490,90625,20,72500,90666.67,25,68000,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12088,Guerlain Parfum Encens Mythique Edp 75ml,3346470171503,181666.67,40,109000,83571.43,30,58500.001,2024-07-24 15:16:33.857,RE,0,2025-09-29 09:21:32.397
1,12089,Guerlain Parfum Spiritueuse DoubleEdp75m,3346470170919,181666.67,40,109000,83571.43,30,58500.001,2024-07-24 15:16:33.857,RE,0,2025-09-29 09:21:32.397
1,12090,Guerlain Parfum Songe D'Un Bois D'Ete75m,3346470171480,75000,0,75000,75058.82,15,63800,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12091,Guerlain Terracotta Le Parfum Edt 100ml,3346470417694,35000,0,35000,34500,20,27600,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12094,Guerlain Parfumeur Cuir Beluga Edp 75ml,3346470103177,84285.71,30,59000,83571.43,30,58500.001,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12096,Guerlain Parfumeur Bois D'Armenie Edp75m,3346470103474,84285.71,30,59000,83571.43,30,58500.001,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12098,Guerlain Parfume Angelique Noire Edp75ml,3346470103153,90625,20,72500,90666.67,25,68000,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12106,Mini CH Good Girl Edp 7ml,8411061823712,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.653,RE,0,2025-09-29 09:21:32.397
1,12209,TR CH HF Burning Rose Edp 100ml,8411061792605,195000,0,195000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,12210,TR Guerlain Parfum Bois D'Armenie75m,3346475505501,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12211,TR Guerlain Parfum Spiritueuse D 75m,3346475505502,70000,0,70000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12212,TR Guerlain Parfum SongeD'un Bois75,3346475505503,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12213,TR Guerlain Parfum Encens Mythique75,3346475505504,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12214,G Set Valentino Donna Edp 100ml+BL,8411061829325,44857.14,30,31400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12215,G Set PR Olympea Edp 80ml+BL+10ml,3349668537228,125500,0,125500,36050,0,36050,2024-02-13 13:31:57.267,RE,0,2025-09-29 09:21:32.397
1,12216,G Set CH 212 Sexy Men Edt 100ml+ASB,9412661830116,106000,0,106000,30100,0,30100,2024-03-04 10:03:37.200,RE,0,2025-09-29 09:21:32.397
1,12217,G Set PR Invictus P/H Edt 100ml+ DS,3349668535293,111500,0,111500,0,0,0,2024-02-13 13:31:57.267,RE,0,2025-09-29 09:21:32.397
1,12218,G Set NR Nina L'Extase Legere Edp 80ml+B,3137370325604,37714.29,30,26400,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12219,G Set Valentino Uomo Edt 100ml+ASB,8411061828403,134500,0,134500,26600,0,26600,2024-03-04 10:03:37.200,RE,0,2025-09-29 09:21:32.397
1,12220,G Set PR Black Xs Her Edt 80ml+BL,3349668535125,0.01,0,0.01,47529.41,15,40400,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12221,G Set PR Black Xs P/H Edt 100ml+ DS,3349668535262,0.01,0,0.01,42470.59,15,36100,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12222,G Set AB The Golden Secret Edt 100ml+DS,8411061834282,20000,0,20000,12250,0,12250,2024-02-13 12:25:33.240,RE,0,2025-09-29 09:21:32.397
1,12223,G Set AB King Of Seduction Absolute 100m,8411061834855,18000,0,18000,12250,0,12250,2024-02-13 12:25:33.240,RE,0,2025-09-29 09:21:32.397
1,12224,G Set AB The Secret Men Edt 100ml+ DS,8411061834398,18000,0,18000,11550,0,11550,2024-02-13 12:25:33.240,RE,0,2025-09-29 09:21:32.397
1,12225,G Set AB Blue Seduction L Edt 80ml + DS,8411061834213,0.01,0,0.01,24470.59,15,20800,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12226,G Set AB Queen Of Seduction Edt 80ml+DS,8411061834886,20000,0,20000,12250,0,12250,2024-02-13 12:25:33.240,RE,0,2025-09-29 09:21:32.397
1,12227,CH 212 VIP Rose New York Pills 20ml,8411061826010,8125,20,6500,8111.11,10,7299.999,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12228,CH 212 Nyc Ladies New York Pills 20ml,8411061825976,13750,20,11000,11875,20,9500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12229,CH 212 VIP Men New York Pills 20ml,8411061826034,9875,20,7900,8111.11,10,7299.999,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12235,CH 212 Sexy New York Pills Edp 20ml,8411061826195,8125,20,6500,8111.11,10,7299.999,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12236,TR Alexander Mc Queen Edp 75ml,737052989419,49000,0,49000,0,0,0,2025-01-15 12:09:48.317,RE,0,2025-09-29 09:21:32.397
1,12237,TR Bvlgari Jasmin Noir Edp 50ml,783320228704,19000,0,19000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12238,TR Bvlgari Goldea Edp 50ml,783320502110,21000,0,21000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12239,TR Lanvin Marry Me Edp 75ml,025896472216,9000,0,9000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12243,TR Aramis Impeccable Edt 110ml,492258741698,18000,0,18000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12244,TR Tea Rose Edt 120ml,0122441,11500,0,11500,0,0,0,2025-01-21 14:12:31.480,RE,0,2025-09-29 09:21:32.397
1,12250,TR Guerlain Perfum Angelique Noire75,334647010351,84000,0,84000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12251,TR Guerlain Parfum Cuir Beluga 75ml,3346470103771,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12253,TR Guerlain Parfum Tonka Imperial75m,3346470170094,56000,0,56000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12382,Creed Green Irish Tweed Edp 75ml,3508441104327,65700,0,65700,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12383,Chanel No 5 L'Eau Edt 50ml,3145891055207,204000,0,204000,207777.78,10,187000,2025-06-12 11:38:49.790,RE,0,2025-09-29 09:21:32.397
1,12384,Chanel No 5 L'Eau Edt 100ml,3145891055306,283000,0,283000,287777.78,10,259000,2025-06-12 11:38:49.790,RE,0,2025-09-29 09:21:32.397
1,12385,TF PB Soleil Blanc Edp 50ml,888066048958,209500,0,209500,209500,0,209500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12386,TF PB Vert Boheme Edp 50ml,888066060493,256000,50,128000,95000,10,85500,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12387,TF PB Vert D'Encens Edp 50ml,888066060592,224000,50,112000,92555.56,10,83300,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12388,TF PB Vert Des Bois Edp 50ml,888066060547,224000,50,112000,92555.56,10,83300,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12389,Tom Ford Orchid Soleil Edp 50ml,888066054300,128000,50,64000,48000,10,43200,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12391,TF PB Soleil Blanc Edp 100ml,888066048873,400500,0,400500,294500,0,294500,2024-12-19 16:23:08.433,RE,0,2025-09-29 09:21:32.397
1,12811,TR T.F.P.B Vert D'Ecens Edp 50ml,00000000592,84000,0,84000,0,0,0,2024-12-21 13:31:58.827,RE,0,2025-09-29 09:21:32.397
1,12812,TR T.F.P.B Vert Des Bois Edp 50ml,00000000547,84000,0,84000,0,0,0,2024-12-21 13:31:58.827,RE,0,2025-09-29 09:21:32.397
1,12813,TR T.F.P.B Soleil Blanc Edp 50ml,00000000958,143500,0,143500,0,0,0,2024-12-21 13:31:58.827,RE,0,2025-09-29 09:21:32.397
1,12845,Fendi Fan Di Pour Homme Acqua Edt 150ml,3274872286788,53125,20,42500,50625,20,40500,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12861,TR Paul Smith Extreme Men edt 100ml,3386460062351,16000,0,16000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12862,Elie Saab Nuit Noor Edp 90ml,3423473994558,140000,50,70000,42500,40,25500,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12863,Jimmy Choo Man Intense Edt 100ml,3386460078870,78000,0,78000,33000,20,26400,2024-12-05 13:53:54.647,RE,2,2025-09-29 09:21:32.397
1,12864,MJ Divine Decadence Edp 100ml,3614222551928,110000,40,66000,60000,20,48000,2024-01-19 12:53:09.613,RE,0,2025-09-29 09:21:32.397
1,12865,Issey Miyake P/ H Noir Ambre Edp 100ml,3423474884957,140000,0,140000,48000,20,38400,2025-04-08 11:06:35.377,RE,8,2025-09-29 09:21:32.397
1,12866,CK Deep Euphoria Edp 50ml,3614221269800,53333.33,40,32000,27000,20,21600,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12867,CK Deep Euphoria Edp 100ml,3614221269848,66666.67,40,40000,36250,20,29000,2024-06-20 18:04:48.710,RE,0,2025-09-29 09:21:32.397
1,12868,Issey Miyake Pure Ladies Edp 90ml,3423474838356,84000,50,42000,41625,20,33300,2024-02-28 13:46:22.480,RE,0,2025-09-29 09:21:32.397
1,12869,TR Issey Miyake P/H Noir AmbreEdp100,3423474884964,112000,0,112000,0,0,0,2025-04-08 15:16:47.140,RE,1,2025-09-29 09:21:32.397
1,12870,TR MJ Divine Decadence Edp 100ml,3614223169467,68000,0,68000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12871,TR Ck Deep Euphoria Edp 100ml,3614222083740,32000,0,32000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12872,TR Jimmy Choo Man Intense Edt 100ml,3386460078900,34000,0,34000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12873,Jimmy Choo Illicit Flower Edt 100ml,3386460075343,83000,0,83000,38000,20,30400,2024-12-05 13:53:54.647,RE,3,2025-09-29 09:21:32.397
1,12874,TR Jimmy Choo illicit Flower Edt100m,3386460075374,34000,0,34000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12875,TR Jpg Le Maxi Male Edt,000128751,30000,0,30000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12876,TR E.A Green Jasmine,010081508580,15000,0,15000,0,0,0,2024-02-07 12:37:18.157,RE,0,2025-09-29 09:21:32.397
1,12877,TR E.A Green Camellia,864615508580,15000,0,15000,0,0,0,2024-02-07 12:37:18.157,RE,0,2025-09-29 09:21:32.397
1,12878,Mini Issey Miyake Noir Amber 15ml,3423478439757,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.653,RE,0,2025-09-29 09:21:32.397
1,12879,Mini Elie Saab Nuit Noor Edp 10ml,3423473994657,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.653,RE,0,2025-09-29 09:21:32.397
1,12880,TR T Mugler Amen Pure Energy 100ml,3439600600391,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12881,TR Issey Miyake Pure Ladies Edp 90ml,3423474838363,34000,0,34000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12882,TR Elie Saab Nuit Noor Edp 90ml,3423473994565,61000,0,61000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12883,Amouroud Midnight Rose Edp 100ml,008952163101,140000,0,140000,156666.67,25,117500,2025-07-31 10:21:37.723,RE,0,2025-09-29 09:21:32.397
1,12884,TR Giv L'Atelier Ambre Tigre Edp100m,3274870252310,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12885,TR Giv L'Atelier Bois Martial Edp100,3274870016646,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12886,TR Giv L'Atelier Gaiac Mystique100ml,3274872309388,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12887,TR Giv L'Atelier Cuir Blanc Edp 100m,3274870016714,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12888,TR Giv L'Atelier Iris Harmonique100m,3274872326026,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12889,TR Giv L'Atelier Chypre Caresse100ml,3274870252556,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12890,TR Giv L'Atelier Neroli Originel100m,3274870016899,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12891,TR Giv L'Atelier Oud Flamboyant100ml,3274870252570,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12892,TR Giv L'Atelier ImmortelleTribal100,3274872309371,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12893,TR Amouroud Midnight Rose Edp 100ml,008952160408,125000,0,125000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,12894,TR Giv L'Atelier Ylang Austral 100ml,3274870017018,91000,0,91000,0,0,0,2024-02-13 11:15:33.100,RE,0,2025-09-29 09:21:32.397
1,12895,TR Amouroud Meil Sauvage Edp 100ml,008952160409,125000,0,125000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,12896,Amouroud Meil Sauvage Edp 100ml,008952165105,140000,0,140000,156666.67,25,117500,2025-07-31 10:21:37.723,RE,0,2025-09-29 09:21:32.397
1,12897,Giv L'Atelier Chypre Caresse Edp 100ml,3274870252563,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12898,Giv L'Atelier Gaiac Mystique Edp 100ml,3274872309364,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12899,Giv L'Atelier Oud Flamboyant Edp 100ml,3274870016950,85625,20,68500,85600,25,64200,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,12900,Giv L'Atelier Immortelle Tribal Edp 100m,3274872309357,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12901,Giv L'Atelier Bois Martial Edp 100ml,3274870016653,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,1,2025-09-29 09:21:32.397
1,12902,Giv L'Atelier Cuir Blanc Edp 100ml,3274870016721,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,1,2025-09-29 09:21:32.397
1,12903,Giv L'Atelier Iris Harmonique Edp 100ml,3274872325913,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12904,Giv L'Atelier Neroli Originel Edp 100ml,3274870016905,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,1,2025-09-29 09:21:32.397
1,12905,Giv L'Atelier Ambre Tigre Edp 100ml,3274870252532,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,12906,Giv L'Atelier Ylang Austral Edp 100ml,3274870252327,230000,60,92000,0,0,0,2024-09-25 21:18:03.180,RE,1,2025-09-29 09:21:32.397
1,12907,Mini Giv Gentlemen Only Absolute 3ml,3274872334274,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.653,RE,0,2025-09-29 09:21:32.397
1,12908,TR Ferragamo Tuscan S Leather Rose75,23695847458,37000,0,37000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,12909,Mini Issey Miyake P/H Noir Ambre 4ml,3423478440050,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.653,RE,0,2025-09-29 09:21:32.397
1,12910,Mini Elie Saab Nuit Noor Edp 4ml,3423473969952,0.01,0,0.01,0,0,0,2025-01-28 16:10:03.653,RE,0,2025-09-29 09:21:32.397
1,13102,Deo Stick D&G Light Blue Ladies,73052074375,41000,0,41000,0,0,0,2024-12-04 13:08:31.550,RE,0,2025-09-29 09:21:32.397
1,13179,TR Perry Ellis for him 100ml,023598742365,16000,0,16000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13186,TR Taylor.S Enchanted Wonderstruck,36985412582668,0,0,0,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13187,TR Fifty Cent Power Edt 100ml,0369854258,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,13188,TR Armani Idole D'Armani Edp 75ml,0326985472,20000,0,20000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13189,TR Armani Onde Vertige Edp 100ml,0256984236,0.01,0,0.01,0,0,0,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,13190,Hermes CC Eau de Neroli Dore Edc 100ml,3346132003548,86000,50,43000,46777.78,10,42100,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,13191,Hermes CC Eau de Rhubarbe Ecarlate100ml,3346132003531,86000,50,43000,46777.78,10,42100,2024-09-25 21:18:03.180,RE,0,2025-09-29 09:21:32.397
1,13192,G Set Hermes Terre D HermesEdt100ml+12.5,3346131408962,138000,0,138000,44450,0,44450,2024-03-04 10:03:37.200,RE,0,2025-09-29 09:21:32.397
1,13193,G Set Hermes Terre D Hermes Edp75ml+12.5,3346131408955,161000,0,161000,50750,0,50750,2024-03-04 10:03:37.200,RE,0,2025-09-29 09:21:32.397
1,13194,Xerjoff 17/17 Elle Pochette Murano Edp15,8033488150235,216666.67,70,65000,240000,20,192000,2024-07-24 15:16:33.860,RE,0,2025-09-29 09:21:32.397
1,13195,Xerjoff 17/17 Richwood Pocmur Crystal15m,8033488151591,216666.67,70,65000,240000,20,192000,2024-07-24 15:16:33.860,RE,0,2025-09-29 09:21:32.397
1,13196,Bond 9 Dubai Citrine Edp 100ml,888874005549,418333.33,40,251000,127000,0,127000,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13197,Bond 9 Dubai Amber Edp 100ml,888874005532,155000,30,108500,147285.71,30,103099.997,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,13198,Bond 9 Dubai Amethyst Edp 100ml,888874005525,418333.33,40,251000,127000,0,127000,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13199,Burberry My Burberry Edt 90ml,5045456191099,100000,0,100000,33500,0,33500,2024-02-21 12:10:12.670,RE,0,2025-09-29 09:21:32.397
1,13200,TR Armani Prive Ambre Eccent Edp 100,025698741256,163000,0,163000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13201,Burberry My Burberry Black Edp 90ml,5045493329011,121000,0,121000,39000,0,39000,2024-02-21 12:10:12.670,RE,0,2025-09-29 09:21:32.397
1,13202,Burberry Mr Burberry Edt 150ml,5045456773318,102000,50,51000,39500,0,39500,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13203,Burberry Mr Burberry Edt 100ml,5045456747685,78000,0,78000,31200,0,31200,2024-12-04 10:37:49.973,RE,0,2025-09-29 09:21:32.397
1,13204,TR T.F.P.B Patch Absolu Edp 100ml,25698412568,120000,0,120000,0,0,0,2024-12-21 13:27:21.637,RE,0,2025-09-29 09:21:32.397
1,13205,Burberry Brit Rhythm Intense M Edt 90ml,5045453986186,66000,50,33000,0,0,0,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13206,TR Hermes CC Hiris Edt 100ml,0021569847,45000,0,45000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13207,Burberry Brit Rhythm Intense M Edt 50ml,5045454003417,56000,50,28000,0,0,0,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13208,TR Hermes CC Rose Amazon Edt 100ml,02569841258,45000,0,45000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13209,Burberry Brit Rhythm Floral Her Edt 100m,5045454003561,66000,50,33000,0,0,0,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13210,Burberry Brit Him Edt 200ml,5045493114020,68000,50,34000,0,0,0,2024-02-28 13:46:22.480,RE,0,2025-09-29 09:21:32.397
1,13211,Burberry Brit Rhythm Him Edt 180ml,5045493114082,68000,50,34000,0,0,0,2024-02-28 13:46:22.480,RE,0,2025-09-29 09:21:32.397
1,13212,TR Hermes CC Belami Vetiver Edt 100,25698741256,36000,0,36000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13213,TR Hermes CC Rouge Hermes Edt 100ml,2258964123,44000,0,44000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13214,Burberry Brit Her Edt 50ml,5045252667941,52000,50,26000,0,0,0,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13215,Burberry Mr Burberry Edt 50ml,5045456747654,62000,50,31000,22500,0,22500,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13216,TR Hermes CC Eau D Hermes Edt 100ml,00256845669,36000,0,36000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13217,TR Hermes CC Rocabar Edt 100ml,00218885697,36000,0,36000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13218,Burberry My Burberry Edt 50ml,5045456191525,82000,0,82000,23500,0,23500,2024-02-21 12:10:12.670,RE,0,2025-09-29 09:21:32.397
1,13219,TR Hermes CC Amazone Edt 100ml,0021888691,51000,0,51000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13220,TR Hermes CC Equipage Edt 100ml,00218886974,36000,0,36000,0,0,0,2024-01-16 09:59:15.090,RE,0,2025-09-29 09:21:32.397
1,13221,Burberry Brit Ladies Edp 100ml,5045252667859,90000,50,45000,0,0,0,2024-09-25 21:18:03.183,RE,0,2025-09-29 09:21:32.397
1,13222,Burberry My Burberry Edp 50ml,5045419039628,95000,0,95000,31500,0,31500,2024-02-21 12:10:12.670,RE,0,2025-09-29 09:21:32.397
1,13223,Deo Spray Burberry Mr Burberry 150ml,5045490429943,0.01,0,0.01,10470.59,15,8900,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,13227,Amouage Myths Woman Edp 50ml,701666318118,156000,50,78000,42000,0,42000,2025-08-25 11:50:13.377,RE,0,2025-09-29 09:21:32.397
1,13228,Amouage Myths Woman Edp 100ml,701666318125,250000,50,125000,55000,0,55000,2025-08-25 11:50:13.377,RE,0,2025-09-29 09:21:32.397
1,13229,Amouage Myths Man Edp 50ml,701666318910,140000,60,56000,42000,0,42000,2024-07-24 15:16:33.860,RE,0,2025-09-29 09:21:32.397
1,13230,Amouage Myths Man Edp 100ml,701666318927,230000,40,138000,55000,0,55000,2024-06-20 18:04:48.710,RE,0,2025-09-29 09:21:32.397
1,13231,Amouage Honour Man Edp 50ml,701666314912,161666.67,40,97000,162000,50,81000,2024-06-20 18:04:48.710,RE,0,2025-09-29 09:21:32.397
1,13232,Amouage Silver Man Edp 50ml,701666310938,165000,60,66000,42000,0,42000,2024-07-24 15:16:33.860,RE,0,2025-09-29 09:21:32.397
1,13233,Amouage Journey Man Edp 50ml,701666317913,88000,0,88000,88000,15,74800,2023-12-11 12:08:04.000,RE,0,2025-09-29 09:21:32.397
1,13234,TR Burberry Brit Rhythm Inten M 100m,5045454003479,29000,0,29000,0,0,0,2024-02-13 12:08:59.213,RE,0,2025-09-29 09:21:32.397
1,13235,TR Burberry Mr Burberry Edt 100ml,5045490438907,62000,0,62000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,13236,TR Burberry My Burberry Black Edp90m,5045493330833,97000,0,97000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,13237,TR Burberry My Burberry Edt 90ml,5045456191587,80000,0,80000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
1,13238,TR Burberry Brit Rhythm Floral 90ml,5045454003684,26000,0,26000,0,0,0,2025-02-07 16:34:37.223,RE,0,2025-09-29 09:21:32.397
